2024-03-26 17:18:45.982655 ; 1889
2024-03-26 17:18:45.984671 ; 1887
2024-03-26 17:18:45.986567 ; 1890
2024-03-26 17:18:45.988596 ; 1879
2024-03-26 17:18:45.990744 ; 1875
2024-03-26 17:18:45.992668 ; 1869
2024-03-26 17:18:45.994724 ; 1861
2024-03-26 17:18:45.996725 ; 1856
2024-03-26 17:18:45.998784 ; 1854
2024-03-26 17:18:46.000877 ; 1854
2024-03-26 17:18:46.002709 ; 1855
2024-03-26 17:18:46.004665 ; 1859
2024-03-26 17:18:46.006747 ; 1861
2024-03-26 17:18:46.008833 ; 1863
2024-03-26 17:18:46.010768 ; 1880
2024-03-26 17:18:46.012772 ; 1898
2024-03-26 17:18:46.014806 ; 1915
2024-03-26 17:18:46.016937 ; 1928
2024-03-26 17:18:46.018929 ; 1935
2024-03-26 17:18:46.020829 ; 1940
2024-03-26 17:18:46.022777 ; 1940
2024-03-26 17:18:46.024823 ; 1935
2024-03-26 17:18:46.026810 ; 1936
2024-03-26 17:18:46.028850 ; 1932
2024-03-26 17:18:46.030893 ; 1925
2024-03-26 17:18:46.033199 ; 1919
2024-03-26 17:18:46.035087 ; 1897
2024-03-26 17:18:46.036966 ; 1880
2024-03-26 17:18:46.038915 ; 1873
2024-03-26 17:18:46.041019 ; 1859
2024-03-26 17:18:46.042977 ; 1869
2024-03-26 17:18:46.044923 ; 1878
2024-03-26 17:18:46.046938 ; 1910
2024-03-26 17:18:46.049098 ; 1948
2024-03-26 17:18:46.051034 ; 1984
2024-03-26 17:18:46.053024 ; 2021
2024-03-26 17:18:46.055173 ; 2031
2024-03-26 17:18:46.057097 ; 2021
2024-03-26 17:18:46.059088 ; 1997
2024-03-26 17:18:46.061059 ; 1983
2024-03-26 17:18:46.063065 ; 1976
2024-03-26 17:18:46.065042 ; 1984
2024-03-26 17:18:46.067153 ; 1990
2024-03-26 17:18:46.069055 ; 1996
2024-03-26 17:18:46.071050 ; 1990
2024-03-26 17:18:46.073076 ; 1978
2024-03-26 17:18:46.075113 ; 1962
2024-03-26 17:18:46.077141 ; 1948
2024-03-26 17:18:46.079147 ; 1926
2024-03-26 17:18:46.081173 ; 1911
2024-03-26 17:18:46.083365 ; 1904
2024-03-26 17:18:46.085408 ; 1900
2024-03-26 17:18:46.087252 ; 1904
2024-03-26 17:18:46.089216 ; 1908
2024-03-26 17:18:46.091308 ; 1917
2024-03-26 17:18:46.093180 ; 1925
2024-03-26 17:18:46.095168 ; 1928
2024-03-26 17:18:46.097216 ; 1932
2024-03-26 17:18:46.099319 ; 1933
2024-03-26 17:18:46.101198 ; 1932
2024-03-26 17:18:46.103286 ; 1930
2024-03-26 17:18:46.105227 ; 1926
2024-03-26 17:18:46.107301 ; 1926
2024-03-26 17:18:46.109340 ; 1926
2024-03-26 17:18:46.111333 ; 1930
2024-03-26 17:18:46.113363 ; 1932
2024-03-26 17:18:46.115393 ; 1921
2024-03-26 17:18:46.117471 ; 1915
2024-03-26 17:18:46.119319 ; 1914
2024-03-26 17:18:46.121312 ; 1916
2024-03-26 17:18:46.123364 ; 1920
2024-03-26 17:18:46.125407 ; 1918
2024-03-26 17:18:46.127397 ; 1926
2024-03-26 17:18:46.129468 ; 1933
2024-03-26 17:18:46.131422 ; 1939
2024-03-26 17:18:46.133601 ; 1933
2024-03-26 17:18:46.135511 ; 1917
2024-03-26 17:18:46.137389 ; 1897
2024-03-26 17:18:46.139489 ; 1895
2024-03-26 17:18:46.141489 ; 1909
2024-03-26 17:18:46.143456 ; 1931
2024-03-26 17:18:46.145427 ; 1963
2024-03-26 17:18:46.147552 ; 2011
2024-03-26 17:18:46.149509 ; 2063
2024-03-26 17:18:46.151724 ; 2102
2024-03-26 17:18:46.153450 ; 2121
2024-03-26 17:18:46.155427 ; 2104
2024-03-26 17:18:46.157617 ; 2043
2024-03-26 17:18:46.159475 ; 1926
2024-03-26 17:18:46.161603 ; 1755
2024-03-26 17:18:46.163536 ; 1543
2024-03-26 17:18:46.165564 ; 1293
2024-03-26 17:18:46.167699 ; 1023
2024-03-26 17:18:46.169531 ; 756
2024-03-26 17:18:46.171502 ; 509
2024-03-26 17:18:46.173522 ; 304
2024-03-26 17:18:46.175597 ; 152
2024-03-26 17:18:46.177596 ; 43
2024-03-26 17:18:46.179650 ; 13
2024-03-26 17:18:46.181676 ; 12
2024-03-26 17:18:46.183692 ; 118
2024-03-26 17:18:46.185596 ; 310
2024-03-26 17:18:46.187610 ; 604
2024-03-26 17:18:46.189608 ; 925
2024-03-26 17:18:46.191716 ; 1213
2024-03-26 17:18:46.193622 ; 1441
2024-03-26 17:18:46.195721 ; 1612
2024-03-26 17:18:46.197733 ; 1736
2024-03-26 17:18:46.199773 ; 1833
2024-03-26 17:18:46.201954 ; 1906
2024-03-26 17:18:46.203766 ; 1970
2024-03-26 17:18:46.205686 ; 2015
2024-03-26 17:18:46.207901 ; 2057
2024-03-26 17:18:46.209766 ; 2074
2024-03-26 17:18:46.211772 ; 2093
2024-03-26 17:18:46.213788 ; 2107
2024-03-26 17:18:46.215965 ; 2111
2024-03-26 17:18:46.217896 ; 2118
2024-03-26 17:18:46.219822 ; 2121
2024-03-26 17:18:46.221885 ; 2125
2024-03-26 17:18:46.223833 ; 2144
2024-03-26 17:18:46.225892 ; 2160
2024-03-26 17:18:46.227902 ; 2170
2024-03-26 17:18:46.229869 ; 2185
2024-03-26 17:18:46.231938 ; 2197
2024-03-26 17:18:46.233959 ; 2210
2024-03-26 17:18:46.235849 ; 2219
2024-03-26 17:18:46.237851 ; 2227
2024-03-26 17:18:46.239918 ; 2230
2024-03-26 17:18:46.242004 ; 2226
2024-03-26 17:18:46.243913 ; 2229
2024-03-26 17:18:46.245970 ; 2228
2024-03-26 17:18:46.247993 ; 2233
2024-03-26 17:18:46.250122 ; 2233
2024-03-26 17:18:46.252012 ; 2233
2024-03-26 17:18:46.253962 ; 2236
2024-03-26 17:18:46.255914 ; 2230
2024-03-26 17:18:46.258071 ; 2210
2024-03-26 17:18:46.260024 ; 2188
2024-03-26 17:18:46.261967 ; 2162
2024-03-26 17:18:46.264023 ; 2154
2024-03-26 17:18:46.266196 ; 2153
2024-03-26 17:18:46.268138 ; 2150
2024-03-26 17:18:46.270041 ; 2153
2024-03-26 17:18:46.272027 ; 2151
2024-03-26 17:18:46.274238 ; 2145
2024-03-26 17:18:46.276045 ; 2132
2024-03-26 17:18:46.278142 ; 2113
2024-03-26 17:18:46.280108 ; 2095
2024-03-26 17:18:46.282294 ; 2069
2024-03-26 17:18:46.284179 ; 2069
2024-03-26 17:18:46.286100 ; 2073
2024-03-26 17:18:46.288114 ; 2084
2024-03-26 17:18:46.290112 ; 2088
2024-03-26 17:18:46.292196 ; 2081
2024-03-26 17:18:46.294136 ; 2070
2024-03-26 17:18:46.296210 ; 2070
2024-03-26 17:18:46.298175 ; 2070
2024-03-26 17:18:46.300412 ; 2075
2024-03-26 17:18:46.302205 ; 2081
2024-03-26 17:18:46.304156 ; 2085
2024-03-26 17:18:46.306161 ; 2074
2024-03-26 17:18:46.308335 ; 2064
2024-03-26 17:18:46.310287 ; 2057
2024-03-26 17:18:46.312325 ; 2058
2024-03-26 17:18:46.314367 ; 2065
2024-03-26 17:18:46.316371 ; 2066
2024-03-26 17:18:46.318521 ; 2072
2024-03-26 17:18:46.320311 ; 2067
2024-03-26 17:18:46.322274 ; 2049
2024-03-26 17:18:46.324477 ; 2027
2024-03-26 17:18:46.326368 ; 1998
2024-03-26 17:18:46.328378 ; 1966
2024-03-26 17:18:46.330378 ; 1943
2024-03-26 17:18:46.332567 ; 1923
2024-03-26 17:18:46.334402 ; 1924
2024-03-26 17:18:46.336326 ; 1932
2024-03-26 17:18:46.338349 ; 1951
2024-03-26 17:18:46.340404 ; 1964
2024-03-26 17:18:46.342433 ; 1983
2024-03-26 17:18:46.344441 ; 2006
2024-03-26 17:18:46.346417 ; 2033
2024-03-26 17:18:46.348448 ; 2046
2024-03-26 17:18:46.350561 ; 2058
2024-03-26 17:18:46.352562 ; 2068
2024-03-26 17:18:46.354565 ; 2057
2024-03-26 17:18:46.356593 ; 2050
2024-03-26 17:18:46.358584 ; 2049
2024-03-26 17:18:46.360491 ; 2055
2024-03-26 17:18:46.362540 ; 2065
2024-03-26 17:18:46.364639 ; 2073
2024-03-26 17:18:46.366771 ; 2084
2024-03-26 17:18:46.368757 ; 2088
2024-03-26 17:18:46.370592 ; 2087
2024-03-26 17:18:46.372579 ; 2079
2024-03-26 17:18:46.374611 ; 2067
2024-03-26 17:18:46.376576 ; 2069
2024-03-26 17:18:46.378623 ; 2075
2024-03-26 17:18:46.380577 ; 2072
2024-03-26 17:18:46.382759 ; 2068
2024-03-26 17:18:46.384678 ; 2063
2024-03-26 17:18:46.386595 ; 2061
2024-03-26 17:18:46.388570 ; 2062
2024-03-26 17:18:46.390787 ; 2068
2024-03-26 17:18:46.392647 ; 2062
2024-03-26 17:18:46.394697 ; 2055
2024-03-26 17:18:46.396717 ; 2056
2024-03-26 17:18:46.398817 ; 2073
2024-03-26 17:18:46.400779 ; 2084
2024-03-26 17:18:46.402715 ; 2087
2024-03-26 17:18:46.404703 ; 2090
2024-03-26 17:18:46.406738 ; 2085
2024-03-26 17:18:46.408831 ; 2093
2024-03-26 17:18:46.410822 ; 2094
2024-03-26 17:18:46.412798 ; 2098
2024-03-26 17:18:46.414760 ; 2097
2024-03-26 17:18:46.416933 ; 2094
2024-03-26 17:18:46.418780 ; 2087
2024-03-26 17:18:46.420758 ; 2094
2024-03-26 17:18:46.422771 ; 2098
2024-03-26 17:18:46.424854 ; 2105
2024-03-26 17:18:46.426868 ; 2109
2024-03-26 17:18:46.428979 ; 2109
2024-03-26 17:18:46.430838 ; 2101
2024-03-26 17:18:46.432962 ; 2084
2024-03-26 17:18:46.434899 ; 2068
2024-03-26 17:18:46.436886 ; 2052
2024-03-26 17:18:46.438865 ; 2041
2024-03-26 17:18:46.441093 ; 2019
2024-03-26 17:18:46.442928 ; 2026
2024-03-26 17:18:46.444908 ; 2026
2024-03-26 17:18:46.446982 ; 2016
2024-03-26 17:18:46.449188 ; 2004
2024-03-26 17:18:46.451116 ; 1983
2024-03-26 17:18:46.453041 ; 1963
2024-03-26 17:18:46.455178 ; 1970
2024-03-26 17:18:46.457033 ; 1979
2024-03-26 17:18:46.459048 ; 1991
